price,bath,balcony,bhk,price_per_sqft,new_total_sqft,site_location
159,3,2,3,7044.749668,2257,Ramagondanahalli
65.4,2,1,2,5248.796148,1246,Vittasandra
41,2,2,2,3796.296296,1080,Gunjur
85,2,3,3,6250,1360,Varthur
47.88,2,2,2,3800,1260,Yelenahalli
110,3,0,4,9166.666667,1200,Kengeri Satellite Town
104,2,2,2,7334.273625,1418,Thigalarapalya
165,3,1,3,13750,1200,other
39,2,1,2,4105.263158,950,Kasavanhalli
55,2,2,2,5392.156863,1020,Nagarbhavi
40.44,2,2,3,2888.571429,1400,Electronic City Phase II
88,4,0,4,6111.111111,1440,other
75,6,2,6,9375,800,other
62.81,0,2,3,4294.700855,1462.5,KR Puram
69,2,1,2,5872.340426,1175,Electronics City Phase 1
40.17,2,1,2,3389.873418,1185,Raja Rajeshwari Nagar
113,3,1,3,5022.222222,2250,other
40.43,2,2,2,3432.088285,1178,Sarjapur  Road
225,4,2,4,1250,36000,Ulsoor
44.9,1,1,1,5442.424242,825,Whitefield
43,3,2,3,3440,1250,other
55,2,2,2,4941.066552,1113.12,Electronics City Phase 1
223,3,3,3,12980.20955,1718,other
35,2,1,2,3465.346535,1010,Gottigere
41,2,1,2,4555.555556,900,Kanakpura Road
225,4,3,4,16000,1500,other
16.5,1,1,1,3055.555556,540,Rayasandra
29.46,2,2,2,2888.235294,1020,Electronic City
71.64,2,1,2,6000,1194,Hosur Road
225,6,2,8,20408.16327,1470,Vijayanagar
100,4,2,3,16666.66667,600,2nd Stage Nagarbhavi
67.15,2,1,2,6060.469314,1108,Electronic City
225,2,1,4,11578.94737,3895,Hebbal
34.99,2,1,2,4998.571429,700,Kanakpura Road
68,3,3,3,4250,1600,Somasundara Palya
90,3,2,3,4864.864865,1850,Nagarbhavi
33,2,2,2,2640,1250,Tumkur Road
43,1,1,1,7166.666667,600,Ramamurthy Nagar
49.27,2,1,2,4321.929825,1140,Raja Rajeshwari Nagar
75,2,2,3,6250,1200,other
55,2,1,2,5583.756345,985,other
55,2,2,2,5600.814664,982,Bellandur
20,1,0,1,3333.333333,600,9th Phase JP Nagar
142,5,1,3,5378.787879,2640,Old Madras Road
68.8,2,2,2,5235.920852,1314,Akshaya Nagar
68.5,2,2,3,4029.411765,1700,other
93,2,2,2,8635.097493,1077,1st Phase JP Nagar
66.165,0,2,4,3498.942359,1891,Chandapura
99,4,1,5,4950,2000,other
75,3,2,3,4564.82045,1643,other
67,3,1,3,5583.333333,1200,Kengeri
51.91,2,1,2,4651.433692,1116,Whitefield
41.82,2,1,2,4100,1020,Abbigere
64,7,2,7,10305.95813,621,Vittasandra
55,3,2,3,3160.91954,1740,other
47,2,2,2,3836.734694,1225,GM Palaya
61,2,1,3,4915.390814,1241,Thanisandra
40.6,2,2,2,3900.096061,1041,Hennur
46,2,2,2,4380.952381,1050,Bommanahalli
225,3,1,3,20477.27273,4400,other
64.39,2,3,2,4919.022154,1309,Kanakpura Road
45,2,2,2,3989.361702,1128,Dodda Nekkundi
50,2,1,3,3496.503497,1430,Raja Rajeshwari Nagar
47.86,2,1,2,4493.896714,1065,Old Madras Road
64,2,1,2,5898.617512,1085,OMBR Layout
30,1,1,1,4000,750,Vishveshwarya Layout
37.28,2,2,2,3800.203874,981,Bellandur
129,4,1,4,8331.718659,1548.3,Bhoganhalli
225,4,2,4,13032.14596,2302,Hebbal Kempapura
60,2,2,3,4255.319149,1410,Kalyan nagar
117,3,1,3,7667.907513,1525.84,Hosa Road
42.6,2,2,2,3550,1200,Begur Road
80,2,2,2,7766.990291,1030,other
95,2,2,3,5129.589633,1852,other
33.5,2,1,2,2887.931034,1160,Electronic City
49,2,1,2,5337.690632,918,Jigani
90,2,1,3,7171.314741,1255,Hebbal
225,6,3,6,20833.33333,1200,HRBR Layout
49.9,2,2,3,4339.130435,1150,JP Nagar
225,3,2,3,12000,2700,Indira Nagar
69,2,2,2,6000,1150,other
53.49,2,2,2,4359.413203,1227,Whitefield
77.68,3,2,3,6189.641434,1255,Hebbal
120,8,0,6,14285.71429,840,other
82,2,1,2,6844.741235,1198,Panathur
160,3,1,3,13333.33333,1200,Devarachikkanahalli
95,3,1,4,3653.846154,2600,other
139,4,2,3,6708.494208,2072,Thigalarapalya
32,2,1,2,4015.056462,797,Pattandur Agrahara
68,2,3,3,5037.037037,1350,other
200,4,2,4,8000,2500,Sahakara Nagar
160,4,2,3,7223.476298,2215,Thigalarapalya
30,1,1,1,5714.285714,525,Kanakpura Road
225,4,3,4,9629.62963,2700,Bannerghatta Road
90,2,1,3,6000,1500,other
55,2,0,2,6111.111111,900,other
58.27,2,3,3,4300.369004,1355,Poorna Pragna Layout
49.81,2,2,3,3400,1465,Kudlu Gate
57,2,1,2,5666.003976,1006,Ramamurthy Nagar
75,4,1,4,3750,2000,Vishveshwarya Layout
65.7,2,1,2,5824.468085,1128,Electronic City
35,2,0,2,4117.647059,850,other
68,2,3,3,5190.839695,1310,ISRO Layout
86,2,2,2,6187.05036,1390,Banashankari
76.45,2,2,3,5500,1390,Kathriguppe
225,4,2,4,13564.27379,2396,Marathahalli
33,2,1,2,2820.512821,1170,Electronic City
50,2,2,3,3610.108303,1385,Gottigere
42,2,1,2,3620.689655,1160,Old Madras Road
33.5,2,1,2,2887.931034,1160,Electronic City Phase II
69,2,2,3,5750,1200,Bannerghatta Road
55,2,2,2,3728.813559,1475,Mahadevpura
98,3,0,3,5054.151625,1939,Sarjapur  Road
42,2,2,2,4941.176471,850,7th Phase JP Nagar
45,1,1,1,6666.666667,675,Balagere
51,2,1,2,4811.320755,1060,Electronic City
47,2,2,2,3805.668016,1235,Whitefield
110,4,1,2,18333.33333,600,other
60,2,1,2,4800,1250,other
70,2,3,2,4794.520548,1460,Banashankari
85,3,2,3,5029.585799,1690,Akshaya Nagar
57,1,2,1,6705.882353,850,Indira Nagar
82,3,2,3,4449.267499,1843,Kanakpura Road
117,3,2,3,6964.285714,1680,7th Phase JP Nagar
84,2,1,2,8022.922636,1047,Kundalahalli
35,2,2,2,3181.818182,1100,8th Phase JP Nagar
225,8,1,8,18461.53846,3250,Indira Nagar
53,2,3,2,4732.142857,1120,Nagarbhavi
38.33,2,2,2,3500.456621,1095,Raja Rajeshwari Nagar
35,2,2,2,3608.247423,970,other
125,7,2,5,10416.66667,1200,Bommanahalli
85,2,3,3,7727.272727,1100,Hosa Road
85,3,2,3,5044.510386,1685,Uttarahalli
59,2,1,2,5139.372822,1148,other
65,2,1,2,6190.47619,1050,Marathahalli
76,2,1,3,5187.713311,1465,Bannerghatta Road
225,5,2,4,6762.716848,3401,Kothanur
60,1,1,1,9523.809524,630,Electronic City
150,3,1,3,8108.108108,1850,7th Phase JP Nagar
175,9,2,9,14583.33333,1200,Vidyaranyapura
225,2,1,4,12857.14286,1750,other
60,3,1,3,4444.444444,1350,other
160,3,2,3,9090.909091,1760,Sector 7 HSR Layout
185,2,2,2,12847.22222,1440,Rajaji Nagar
42,2,0,2,3500,1200,Banashankari Stage III
78,2,1,2,7090.909091,1100,other
46,2,2,2,4035.087719,1140,Kaggadasapura
73.595,3,0,3,4549.92272,1617.5,Hormavu
45,2,2,2,3191.489362,1410,Gottigere
67.39,2,1,3,4699.44212,1434,Mahadevpura
74,2,2,2,6271.186441,1180,other
42,2,2,2,3620.689655,1160,Begur Road
86,2,2,2,6403.574088,1343,EPIP Zone
69,2,1,2,5827.702703,1184,LB Shastri Nagar
225,3,0,3,13357.07925,2246,Koramangala
200,4,3,3,4434.5898,4510,other
59,2,1,3,4521.072797,1305,Banashankari Stage III
225,5,2,4,7397.622193,3785,Sarjapur  Road
85,3,2,3,5519.480519,1540,other
65.11,3,3,3,4200.645161,1550,Kanakpura Road
57,2,1,3,4237.918216,1345,Yelahanka
45,2,2,3,4615.384615,975,Electronic City Phase II
46,2,2,2,4035.087719,1140,HSR Layout
34.56,2,1,2,3000,1152,JP Nagar
225,4,2,4,21875,3200,Old Airport Road
31.5,2,2,3,3049.370765,1033,other
225,3,0,3,12777.77778,1800,other
53.67,2,2,2,4870.235935,1102,Marathahalli
42.81,2,2,3,3500.408831,1223,Subramanyapura
112,3,3,3,6356.413167,1762,Kadugodi
16.6,2,1,2,2964.285714,560,Kengeri Satellite Town
85,6,0,6,4250,2000,KR Puram
38,2,2,3,2695.035461,1410,Electronic City
64.86,3,1,3,3500.269833,1853,Thanisandra
69,2,2,2,4742.268041,1455,Kothanur
110,2,1,2,9666.080844,1138,Hebbal
169,3,2,3,6611.893584,2556,Sarjapur  Road
66.5,2,0,3,5541.666667,1200,TC Palaya
37,2,2,2,3083.333333,1200,other
36,1,1,2,3000,1200,Anekal
138,3,2,3,7379.679144,1870,Whitefield
86,2,1,2,7172.64387,1199,Panathur
150,8,2,6,18750,800,other
54.4,2,2,3,4000,1360,Doddakallasandra
53,3,3,3,4308.943089,1230,Babusapalaya
120,3,2,3,6000,2000,other
225,4,2,4,20833.33333,1200,Kasturi Nagar
83,2,1,2,7927.411652,1047,Kundalahalli
225,4,2,4,4333.333333,6000,Electronic City Phase II
76,2,1,2,6333.333333,1200,Ramamurthy Nagar
44.285,2,0,2,3400,1302.5,Kengeri Satellite Town
30,2,1,2,4137.931034,725,Kengeri
100,3,1,3,6079.027356,1645,Jakkur
65,2,1,2,7471.264368,870,Sultan Palaya
49.95,2,1,2,4868.421053,1026,Marathahalli
145,3,1,3,7250,2000,other
200,2,2,2,11695.90643,1710,Cooke Town
130,3,1,3,7361.268403,1766,Hosur Road
15,1,1,1,3000,500,other
15,1,1,2,1363.636364,1100,JP Nagar
52,3,3,3,4258.804259,1221,Jigani
46,1,1,1,6764.705882,680,Rachenahalli
90,2,2,2,7042.253521,1278,Sarjapur  Road
66,2,2,2,6439.02439,1025,Kodichikkanahalli
39,2,1,2,3319.148936,1175,Whitefield
28.275,2,0,2,2900,975,Sarjapur  Road
75,1,1,1,12500,600,6th Phase JP Nagar
42,2,1,2,4941.176471,850,other
25,2,0,2,3521.126761,710,Anjanapura
33.64,2,1,2,2887.553648,1165,other
19,1,1,1,3040,625,Sarjapur
66,3,1,3,4925.373134,1340,Kaggadasapura
35,2,1,2,3735.325507,937,Ananth Nagar
210,6,0,7,14000,1500,other
52.5,1,1,1,7000,750,JP Nagar
78,3,3,3,5288.135593,1475,Shampura
130,4,1,4,5829.596413,2230,other
100,5,1,4,4545.454545,2200,other
65,2,0,2,7222.222222,900,Mysore Road
37,2,2,2,3315.412186,1116,Electronic City Phase II
75,2,1,2,7911.392405,948,Hoodi
55,2,1,2,5670.103093,970,R.T. Nagar
67.23,3,2,3,4425.938117,1519,other
65,2,1,3,5416.666667,1200,Thanisandra
127,3,2,3,7215.909091,1760,Bhoganhalli
225,5,3,4,11931.81818,4400,Whitefield
179,3,3,3,9352.142111,1914,Sahakara Nagar
85.5,3,2,3,4697.802198,1820,Budigere
93,3,2,3,5109.89011,1820,Budigere
78,3,2,3,4984.025559,1565,Kalena Agrahara
42.69,2,3,2,3200.149925,1334,Begur Road
76.23,2,2,2,8250,924,Sarakki Nagar
49,2,2,2,5361.050328,914,Jigani
17,1,1,1,3400,500,Kengeri
125,3,3,3,5827.505828,2145,Yelahanka
162,5,2,5,13500,1200,Yelahanka
100,3,2,3,6060.606061,1650,Electronic City
220,4,3,4,5583.756345,3940,Marathahalli
29.45,2,1,2,2887.254902,1020,Electronic City
58,2,3,2,4915.254237,1180,Basaveshwara Nagar
120,2,3,2,9561.752988,1255,Ulsoor
225,5,2,3,23404.10976,2777.29,other
35,2,1,2,3451.676529,1014,Bommasandra
90,2,0,4,9782.608696,920,Shampura
25,1,1,2,3597.122302,695,Attibele
220,4,3,3,9678.838539,2273,Prithvi Layout
48.95,2,2,2,4293.859649,1140,GM Palaya
225,4,1,6,12500,3000,Giri Nagar
41,2,2,2,3474.576271,1180,Whitefield
152,4,2,4,6333.333333,2400,Begur Road
25,1,1,2,2941.176471,850,Attibele
60,2,1,2,5000,1200,Banashankari
206,4,3,4,6518.987342,3160,other
96.87,3,3,3,5475.975127,1769,Hoodi
131,4,1,4,8428.231358,1554.3,Bhoganhalli
46,2,2,2,3700.724055,1243,Haralur Road
225,5,2,4,23373.98374,4920,other
40,2,1,2,4419.889503,905,Mallasandra
30,1,1,1,4784.688995,627,Kothanur
225,3,2,3,13073.3945,2180,Domlur
225,3,2,3,10833.33333,2400,Frazer Town
73,3,1,3,5087.108014,1435,Marathahalli
225,6,3,4,11747.08525,3405.1,Jakkur
130,3,2,3,8024.691358,1620,Kodihalli
125,3,2,3,6713.2116,1862,Whitefield
19.9,1,1,2,2952.522255,674,Kaikondrahalli
59,2,1,2,4836.065574,1220,Marathahalli
44,2,2,2,4284.323272,1027,Haralur Road
49,2,1,2,4780.487805,1025,Electronic City
54.5,2,3,3,3811.188811,1430,Thanisandra
65,2,3,2,5263.157895,1235,Panathur
32,2,3,3,2478.698683,1291,Electronics City Phase 1
95,3,2,3,6341.789052,1498,Kanakpura Road
225,3,2,3,11009.17431,2180,Sarjapur  Road
29.7,2,1,2,2970,1000,Electronic City
70,2,1,2,7592.190889,922,other
72,2,1,2,8470.588235,850,other
155,3,2,3,20666.66667,750,other
64,2,2,2,5699.020481,1123,AECS Layout
75,2,1,2,6072.874494,1235,Raja Rajeshwari Nagar
55.55,2,1,2,4444,1250,Kogilu
225,5,2,4,14981.27341,2403,Whitefield
45.91,2,1,2,4665.650407,984,Sarjapur  Road
99,2,1,2,7586.206897,1305,Sarjapur  Road
65,1,0,2,5416.666667,1200,other
90,3,1,3,15000,600,other
204,5,3,4,7311.827957,2790,Hebbal
125,3,2,4,6218.905473,2010,Old Madras Road
42,2,0,2,4221.105528,995,Electronics City Phase 1
59,2,2,2,4620.203602,1277,Varthur Road
61.33,2,2,2,4961.97411,1236,7th Phase JP Nagar
67,2,3,2,5296.442688,1265,Akshaya Nagar
27,0,2,1,5142.857143,525,Kanakpura Road
141,4,2,5,5486.381323,2570,Gubbalala
225,5,3,4,16250,2400,Hennur Road
56.24,3,2,3,3900.138696,1442,other
70,2,2,2,5718.954248,1224,Ardendale
59,2,1,2,4896.26556,1205,Bellandur
100,2,3,2,8110.300081,1233,other
69,2,3,2,5259.146341,1312,5th Block Hbr Layout
90,3,2,3,6211.180124,1449,Electronic City
54,2,1,2,4954.12844,1090,Yelenahalli
150,5,0,5,7142.857143,2100,Kaggadasapura
62.55,2,3,3,4500,1390,Uttarahalli
78,2,3,2,6500,1200,JP Nagar
50,2,2,4,8333.333333,600,Mallasandra
58,2,2,2,5800,1000,BTM 2nd Stage
190,5,2,4,7916.666667,2400,Devanahalli
85.73,3,1,3,4949.769053,1732,Thanisandra
80,2,2,2,6201.550388,1290,Banashankari
85,3,3,3,4619.565217,1840,other
100,4,2,3,5216.48409,1917,Thanisandra
57,2,2,2,5181.818182,1100,other
60,2,3,3,4123.71134,1455,Kudlu
208,4,3,4,7498.197549,2774,Old Airport Road
225,5,2,5,21250,1200,Haralur Road
65,2,2,3,4561.403509,1425,Devarachikkanahalli
113,3,1,3,6827.794562,1655,Whitefield
160,5,3,4,5704.099822,2805,Haralur Road
93,7,3,7,15500,600,R.T. Nagar
46.79,2,1,2,4499.038462,1040,other
55,2,1,2,4884.547069,1126,Akshaya Nagar
200,4,1,6,12500,1600,Kodichikkanahalli
55.55,2,1,2,4444,1250,Hebbal
180,4,2,4,10000,1800,Yelahanka
53,2,0,2,4416.666667,1200,other
100,3,1,4,4878.04878,2050,other
29.44,1,1,1,5554.716981,530,Whitefield
139.5,4,0,4,5395.474763,2585.5,Sarjapur
37,2,1,2,4190.260476,883,Kambipura
59.6,2,2,3,4000,1490,Uttarahalli
95,2,2,2,7335.907336,1295,Ramagondanahalli
59,3,1,3,4627.45098,1275,Sompura
30,2,2,2,3750,800,other
95,1,0,1,7916.666667,1200,Devanahalli
58,2,1,2,5456.25588,1063,Bellandur
43,1,1,1,6554.878049,656,Balagere
36,2,2,2,3200,1125,other
48.06,2,1,2,5455.164586,881,Marathahalli
200,8,2,9,14814.81481,1350,other
32,1,1,2,4571.428571,700,Bisuvanahalli
110,3,0,3,5681.818182,1936,other
101,3,1,3,6011.904762,1680,Hosa Road
57,2,2,2,4549.082203,1253,Rayasandra
225,3,3,3,14024.39024,1640,Rajaji Nagar
50,3,2,3,4621.072089,1082,Mysore Road
30.75,2,1,2,2887.323944,1065,Electronic City
145,4,2,3,6904.761905,2100,Iblur Village
58,2,1,2,5420.560748,1070,Electronic City
57.6,3,2,3,4500,1280,Raja Rajeshwari Nagar
225,5,2,5,25000,1200,other
29.25,2,1,2,2600,1125,Electronic City Phase II
122,3,2,3,6951.566952,1755,Sarjapur  Road
54,2,1,2,4462.809917,1210,Electronic City
30.43,2,2,2,3199.789695,951,Talaghattapura
75,2,1,3,5000,1500,Electronic City
90,3,2,3,5446.293495,1652.5,other
76.18,2,2,3,5516.292542,1381,Yeshwanthpur
57,2,1,2,5253.456221,1085,Whitefield
50,1,1,1,5524.861878,905,Whitefield
95,3,2,3,5637.982196,1685,Hennur Road
75,2,2,2,6250,1200,Somasundara Palya
42.9,2,1,2,3727.193745,1151,Anandapura
170,3,3,4,4813.137033,3532,Brookefield
86.91,3,2,3,5219.81982,1665,Kanakpura Road
40,2,1,2,5000,800,Kengeri Satellite Town
162,2,1,2,15428.57143,1050,Chamrajpet
46.5,2,2,2,4514.563107,1030,Rajiv Nagar
71.03,2,1,2,5650.755768,1257,Hoodi
82,3,2,3,5125,1600,Whitefield
75,3,3,3,5119.453925,1465,Choodasandra
111,3,2,3,6727.272727,1650,Jakkur
46,2,2,2,3700.724055,1243,Haralur Road
80,1,1,2,11764.70588,680,Yelahanka New Town
80,4,2,4,6504.065041,1230,Whitefield
82,2,2,2,6307.692308,1300,Koramangala
44.5,2,1,2,4450,1000,KR Puram
53.8,2,1,2,4694.589878,1146,Mahadevpura
120,6,3,6,10000,1200,other
225,4,2,3,11995.38639,2601,Indira Nagar
110,3,2,3,5094.951366,2159,other
40,2,2,2,3187.250996,1255,Whitefield
60,2,2,2,5309.734513,1130,Hebbal Kempapura
60,2,1,2,5000,1200,Padmanabhanagar
37,2,1,2,3557.692308,1040,Sarjapur  Road
150,8,2,8,10000,1500,TC Palaya
55,3,2,4,6070.640177,906,other
41.3,2,1,2,3500,1180,Uttarahalli
169,7,2,7,14083.33333,1200,other
100,7,2,6,11764.70588,850,other
47,2,3,2,3916.666667,1200,KR Puram
51,3,2,3,3711.790393,1374,Sarjapur  Road
130,10,3,9,2765.957447,4700,Vidyaranyapura
32.15,1,0,1,5099.127676,630.5,Whitefield
225,2,0,3,20000,2400,other
44,2,2,2,4284.323272,1027,Haralur Road
130,4,2,5,10833.33333,1200,other
165,4,2,3,6921.14094,2384,Jalahalli
28.41,2,2,3,2750.242014,1033,Electronic City
54,2,1,2,4500,1200,Yelahanka
105,3,2,3,5205.751116,2017,Haralur Road
138,3,2,3,9200,1500,other
43,2,0,2,6142.857143,700,other
75,6,2,6,6521.73913,1150,Shampura
52.33,2,2,3,3500.334448,1495,Kanakpura Road
68.5,2,1,2,5261.136713,1302,Kothanur
52,1,1,1,5745.856354,905,Whitefield
55.79,2,1,2,4281.657713,1303,Raja Rajeshwari Nagar
71,3,0,3,5259.259259,1350,Electronics City Phase 1
95,2,2,3,6884.057971,1380,Gottigere
110,3,1,3,6790.123457,1620,Harlur
225,4,3,4,5208.333333,4800,Chandapura
38.5,2,1,2,3850,1000,Sarjapur  Road
88,4,0,3,11000,800,Ramamurthy Nagar
54,1,1,2,4320,1250,Thanisandra
170,3,3,3,9714.285714,1750,other
55,3,2,3,5516.549649,997,Anekal
111,3,2,3,6306.818182,1760,Kothanur
75,2,2,2,5673.22239,1322,Yelahanka
99,3,0,3,7252.747253,1365,other
125,3,2,3,8333.333333,1500,Sahakara Nagar
50,2,2,3,3980.89172,1256,Kaggadasapura
48,2,2,2,5100.956429,941,Brookefield
225,4,3,4,9300,5000,Devanahalli
86.58,3,2,3,5200,1665,Kanakpura Road
84.18,2,2,2,5953.323904,1414,Hennur Road
55.25,2,3,3,4350.393701,1270,Chikkalasandra
80,2,2,3,10000,800,other
225,3,0,4,7317.073171,4100,Kengeri Satellite Town
105,3,2,6,5833.333333,1800,other
35,2,0,2,4117.647059,850,other
38.44,1,1,1,5398.876404,712,Kanakpura Road
225,5,0,4,9497.734139,2648,Rajaji Nagar
180,4,2,3,20000,900,other
55,2,0,2,6111.111111,900,TC Palaya
49,2,1,2,4083.333333,1200,Hebbal
22,1,1,1,3363.914373,654,Kengeri Satellite Town
55,1,1,2,7768.361582,708,other
75,5,3,4,12500,600,other
135,3,3,3,8035.714286,1680,other
58,2,2,2,5858.585859,990,other
42,2,1,2,3043.478261,1380,Uttarahalli
62,2,2,2,5698.529412,1088,Hebbal
77.5,3,2,3,5480.905233,1414,Harlur
100,2,1,2,8064.516129,1240,other
118,3,3,3,6519.337017,1810,other
225,3,2,3,11970.07481,2005,other
58,2,2,2,4894.514768,1185,Kothanur
57.15,3,2,3,4762.5,1200,Whitefield
52,2,1,2,4859.813084,1070,Electronic City
58,2,1,2,4584.980237,1265,other
55,2,1,2,5000,1100,Sahakara Nagar
44,2,2,2,4251.207729,1035,other
30.715,1,0,1,4998.372661,614.5,Sonnenahalli
97,2,1,2,9700,1000,other
49.35,2,2,2,4185.750636,1179,Hegde Nagar
84,3,1,3,5090.909091,1650,Vittasandra
100,4,3,6,3571.428571,2800,other
120,6,2,8,3428.571429,3500,other
78.65,3,1,3,5500,1430,other
58,2,2,3,5132.743363,1130,Marathahalli
110,2,2,3,5945.945946,1850,JP Nagar
54.24,3,2,3,4047.761194,1340,Hennur
225,0,2,4,7798.800185,4334,Sarjapur  Road
30,2,0,2,5000,600,other
225,5,2,3,9682.416731,2582,Banashankari
55,2,1,2,4741.37931,1160,Channasandra
45,2,1,1,3750,1200,other
37.6,2,1,2,3369.175627,1116,other
85,2,1,3,14166.66667,600,other
225,4,1,3,12692.45212,2663,Sarakki Nagar
45,2,2,2,4128.440367,1090,other
45,2,1,2,4090.909091,1100,JP Nagar
34.13,2,1,3,2500.3663,1365,Kammasandra
79.19,3,2,3,5336.253369,1484,Vijayanagar
68,3,2,3,4171.779141,1630,Green Glen Layout
52.43,2,2,3,3613.37009,1451,Whitefield
107,2,1,2,8045.112782,1330,Kanakpura Road
135,3,2,3,6346.96756,2127,Thanisandra
120,5,3,5,13714.28571,875,other
65,4,2,4,5158.730159,1260,other
45.75,2,2,3,3900.255754,1173,Sarjapur  Road
56,2,1,3,3875.432526,1445,Electronics City Phase 1
225,4,1,4,17777.77778,2250,other
225,4,2,3,15933.33333,1500,Bannerghatta Road
115.89,3,0,3,4959.98288,2336.5,Thanisandra
47.88,2,1,2,4000,1197,JP Nagar
225,4,1,4,18750,1200,2nd Stage Nagarbhavi
225,7,2,5,8371.501272,3930,Sarjapur  Road
62.4,3,3,3,4303.448276,1450,Kanakpura Road
37.85,2,1,2,3188.711036,1187,Whitefield
225,6,3,6,21250,4000,other
41,2,2,2,3904.761905,1050,Channasandra
54.8,2,2,3,4000,1370,Panathur
39.37,2,2,2,3800.19305,1036,Yelahanka
41.2,3,2,3,3231.372549,1275,JP Nagar
115,3,2,4,5721.393035,2010,Old Madras Road
106,2,2,2,7475.317348,1418,Thigalarapalya
46.6,2,2,2,3683.794466,1265,Thanisandra
58,3,2,3,3680.203046,1576,Anandapura
56,2,1,2,4878.04878,1148,Dodda Nekkundi
36,2,1,2,3600,1000,other
85,2,2,3,6573.859242,1293,Kudlu
66,2,0,3,5500,1200,TC Palaya
75,2,3,2,6198.347107,1210,Munnekollal
69,2,1,2,6127.886323,1126,HSR Layout
175,4,1,3,9510.869565,1840,Sarakki Nagar
70,2,0,3,4861.111111,1440,Vidyaranyapura
52,2,2,3,4000,1300,Ramamurthy Nagar
75,2,2,2,5877.742947,1276,Thanisandra
105,4,2,6,17500,600,other
83,2,1,2,6825.657895,1216,Whitefield
75,1,0,1,8928.571429,840,other
225,5,3,5,24193.54839,1240,other
39,2,2,2,3463.587922,1126,Sompura
23,1,0,1,51111.11111,45,Mysore Road
65,2,0,2,5593.803787,1162,Raja Rajeshwari Nagar
65,2,2,2,4996.156802,1301,Whitefield
34,1,1,1,5167.173252,658,Devanahalli
225,3,1,3,18518.51852,1350,Sahakara Nagar
225,3,2,3,11200,2500,Whitefield
42,3,2,3,3475.353948,1208.51,Chandapura
38.41,2,2,2,3390.11474,1133,Raja Rajeshwari Nagar
116,2,1,3,6590.909091,1760,other
52,2,1,3,4837.209302,1075,Bisuvanahalli
25.38,2,1,2,2700,940,Sarjapur
57,2,2,2,4978.165939,1145,Badavala Nagar
67.73,2,0,2,5200,1302.5,Bannerghatta Road
225,5,1,4,14102.5641,3900,other
225,5,0,4,8093.443858,3317.5,other
50,2,2,2,3846.153846,1300,Dasarahalli
225,4,3,3,13171.71717,2475,Malleshwaram
200,3,2,3,9803.921569,2040,6th Phase JP Nagar
150,1,0,1,12500,1200,Hosakerehalli
190,4,1,4,7851.239669,2420,Jigani
80,2,1,2,6578.947368,1216,Thubarahalli
110,2,1,3,7539.410555,1459,Tumkur Road
80,2,0,3,4932.182491,1622,Jakkur
85,3,2,3,4612.045578,1843,Kanakpura Road
81,2,1,2,6357.927786,1274,Badavala Nagar
52,1,1,2,8666.666667,600,other
69.5,2,1,3,4860.13986,1430,Malleshpalya
225,2,0,4,15555.55556,1800,Kammanahalli
57.91,2,2,3,3700.319489,1565,Begur Road
160,3,2,3,9580.838323,1670,other
150,3,2,3,8849.557522,1695,Lakshminarayana Pura
75,2,2,2,5319.148936,1410,other
42,2,3,2,3962.264151,1060,Kengeri Satellite Town
50,2,2,2,4464.285714,1120,Sarjapur  Road
50,2,0,2,5681.818182,880,Hosa Road
32.49,2,1,2,3000,1083,Jalahalli
57.2,3,3,3,3986.062718,1435,Dodda Nekkundi
56.99,2,2,3,3999.298246,1425,Doddakallasandra
50,2,3,2,5555.555556,900,Arekere
93,5,2,5,3875,2400,other
34.3,1,1,1,4949.494949,693,Thanisandra
90,3,1,3,15000,600,Kengeri
119,4,3,4,4887.063655,2435,Electronic City
150,3,2,3,7812.5,1920,Iblur Village
47,1,1,1,7460.31746,630,Electronic City
50,2,1,3,4651.162791,1075,Bisuvanahalli
101,5,0,5,8416.666667,1200,Hulimavu
55,1,1,1,7801.41844,705,Nagavarapalya
75.6,2,2,3,6300,1200,other
62,2,2,2,4046.997389,1532,Mahadevpura
93,2,1,2,6992.481203,1330,Rajiv Nagar
210,3,1,4,17500,1200,other
60,2,2,3,3921.568627,1530,Sarjapur  Road
42,2,2,2,3800.904977,1105,Kasavanhalli
180,2,0,2,11494.25287,1566,1st Phase JP Nagar
95.1,3,1,3,5834.355828,1630,Harlur
62.8,2,1,2,5000,1256,5th Phase JP Nagar
180,6,2,6,15000,1200,Banashankari
75,2,3,3,4702.194357,1595,Brookefield
53,2,2,2,5300,1000,7th Phase JP Nagar
58.99,2,2,3,3999.322034,1475,Poorna Pragna Layout
225,5,3,5,11875,2400,other
28.88,2,1,2,2888,1000,Electronic City Phase II
225,4,1,4,27542.37288,2360,other
95,2,3,3,5469.19977,1737,Uttarahalli
28.88,2,1,2,2888,1000,Electronic City Phase II
150,4,2,4,7142.857143,2100,other
145,6,1,8,4027.777778,3600,Hosakerehalli
50,2,1,2,5662.514156,883,Mysore Road
46,2,2,2,3700.724055,1243,Haralur Road
75,2,3,3,4222.972973,1776,BTM Layout
37.72,2,1,3,2800.296956,1347,Anjanapura
55,2,2,3,4135.338346,1330,Whitefield
120,2,1,2,20000,600,other
225,4,3,4,9919.571046,3730,Rajaji Nagar
135,3,2,3,9252.912954,1459,Harlur
135,5,2,4,5976.095618,2259,Thanisandra
160,4,1,7,5925.925926,2700,JP Nagar
